Subject_ID,Year_Exposure,Role_Group,Actively_Recruited,Recruiter1,Loc_Habitation_State1,Loc_Habitation_City1,Country,lat,long
10547,2021,Follower,NotRecruited,Not recruited,Pennsylvania,Swoyersville,United States,41.2917475,-75.8746407
10549,2021,Follower,NotRecruited,Not recruited,Virginia,Chesapeake,United States,36.7168315,-76.2494453
10550,2021,Follower,Unknown,Unknown,California,Santa Ana,United States,33.7494951,-117.873221
10553,2021,Leader,Unknown,Unknown,West Virginia,Martinsburg,United States,39.4562528,-77.9639604
10554,2021,Follower,Unknown,Unknown,Texas,Austin,United States,30.2711286,-97.7436995
10555,2021,Follower,Unknown,Unknown,Virginia,Lanexa,United States,37.4237573,-76.9010753
10563,2020,Follower,Unknown,Unknown,New York,Poestenkill,United States,42.6903566,-73.5645597
10565,2019,Follower,NotRecruited,Not recruited,Florida,Fort Lauderdale,United States,26.1223084,-80.1433786
10566,2019,Follower,NotRecruited,Not recruited,Florida,Fort Lauderdale,United States,26.1223084,-80.1433786
10572,2019,Follower,NotRecruited,Not recruited,California,Anderson,United States,40.4479345,-122.2982544
10573,2019,Follower,Unknown,Unknown,Oregon,Portland,United States,45.5202471,-122.674194
10574,2019,Follower,Unknown,Unknown,Oregon,Beaverton,United States,45.4871723,-122.80378
10575,2019,Follower,Unknown,Unknown,Oregon,Portland,United States,45.5202471,-122.674194
10576,2019,Follower,Unknown,Unknown,Washington,Vancouver,United States,45.6306954,-122.6744557
10577,2020,Follower,Unknown,Unknown,Arizona,Scottsdale,United States,33.4942189,-111.926018
10578,2020,Follower,Unknown,Unknown,Arizona,Prescott Valley,United States,34.5950776,-112.3338634
10581,2021,NoGroup,NA,Not recruited,California,Irvine,United States,33.6856969,-117.825981
10583,2020,Follower,Unknown,Unknown,Kentucky,Louisville,United States,38.2542376,-85.759407
10584,2020,Follower,Unknown,Unknown,Texas,Elmendorf,United States,29.2560731,-98.3327903
10585,2020,Associate,Unknown,Unknown,New York,Averill Park,United States,42.6343578,-73.5537673
10586,2020,Associate,Unknown,Unknown,New York,Averill Park,United States,42.6343578,-73.5537673
10588,2020,Associate,Unknown,Unknown,Kentucky,Grayson,United States,38.3325812,-82.9485023
10591,2021,Follower,Unknown,Unknown,Oklahoma,Bethel Acres,United States,35.308681,-97.0255798
10592,2020,Follower,Unknown,Unknown,Michigan,Ypsilanti,United States,42.241051,-83.6117646
10593,2020,Follower,Unknown,Unknown,California,Los Angeles,United States,34.0536909,-118.242766
10599,2021,Follower,Unknown,Unknown,Michigan,Clarkston,United States,42.735863,-83.4188304
10603,2020,Leader,Unknown,Unknown,New Mexico,Albuquerque,United States,35.0841034,-106.650985
10605,2021,Follower,Unknown,Unknown,Virginia,Ashburn,United States,39.0437192,-77.4874899
10612,2021,Follower,NotRecruited,Not recruited,Maryland,Oakland,United States,39.4099097,-79.4062658
10613,2021,Follower,NotRecruited,Not recruited,Tennessee,Nashville,United States,36.1622767,-86.7742984
10614,2021,Follower,NotRecruited,Not recruited,New York,Homer,United States,42.6370141,-76.1788174
10615,2021,Follower,NotRecruited,Not recruited,Montana,East Helena,United States,46.5895782,-111.914593
10616,2021,Follower,NotRecruited,Not recruited,Montana,East Helena,United States,46.5895782,-111.914593
10618,2021,Follower,Unknown,Unknown,Florida,Plantation,United States,26.1275862,-80.2331036
10619,2021,Follower,Unknown,Unknown,New Jersey,Marlton,United States,39.9416808,-75.0939834
10620,2020,Associate,NotRecruited,Not recruited,Tennessee,-99,United States,NA,NA
10622,2021,Follower,Unknown,Unknown,Maine,Greenbush,United States,45.0803409,-68.6508636
10623,2021,Follower,Unknown,Unknown,Arizona,Phoenix,United States,33.4484367,-112.074141
10624,2020,Leader,NotRecruited,Not recruited,Maryland,Hagerstown,United States,39.6430455,-77.7191081
10626,2020,Associate,Unknown,Unknown,West Virginia,Nitro,United States,38.4220757,-81.8405972
10628,2021,NoGroup,NotRecruited,Not recruited,Indiana,Marion,United States,40.5583739,-85.6591442
10630,2020,Follower,NotRecruited,Not recruited,Texas,Richmond,United States,29.5821811,-95.7607832
10631,2020,Follower,Unknown,Unknown,New Jersey,Paramus,United States,40.9452911,-74.0735899
10632,2020,Follower,Unknown,Unknown,Nevada,Las Vegas,United States,36.1674263,-115.1484131
10646,2020,NoGroup,NotRecruited,Not recruited,Washington,Seattle,United States,47.6038321,-122.330062
10647,2020,Follower,Unknown,Unknown,-99,-99,United States,NA,NA
10648,2020,NoGroup,NotRecruited,Not recruited,Michigan,Clinton Township,United States,42.5869782,-82.9200047
10649,2020,NoGroup,NotRecruited,Not recruited,Kentucky,Louisville,United States,38.2542376,-85.759407
10650,2020,Follower,Unknown,Unknown,Maryland,-99,United States,NA,NA
10651,2020,NoGroup,NotRecruited,Not recruited,Massachusetts,Dorchester,United States,42.2973205,-71.0744952
10652,2020,NoGroup,NotRecruited,Not recruited,Oregon,Portland,United States,45.5202471,-122.674194
10653,2020,NoGroup,NotRecruited,Not recruited,Tennessee,Heiskell,United States,36.081816,-84.0539821
10654,2020,NoGroup,NotRecruited,Not recruited,North Carolina,Catawba,United States,35.7073558,-81.0756345
10655,2020,NoGroup,NotRecruited,Not recruited,Oregon,Portland,United States,45.5202471,-122.674194
10657,2020,NoGroup,NotRecruited,Not recruited,Tennessee,Nashville,United States,36.1622767,-86.7742984
10658,2020,NoGroup,NA,Not recruited,New York,Saugerties,United States,42.0775906,-73.9529126
10659,2020,NoGroup,NotRecruited,Not recruited,Minnesota,Brooklyn Park,United States,45.1004807,-93.3443585
10660,2020,NoGroup,NA,Not recruited,Minnesota,Minneapolis,United States,44.9772995,-93.2654692
10661,2020,NoGroup,NA,Not recruited,Minnesota,Minneapolis,United States,44.9772995,-93.2654692
10662,2021,Follower,Unknown,Unknown,Virginia,McLean,United States,38.9342888,-77.1776327
10665,2019,NoGroup,NotRecruited,Not recruited,Ohio,New Middletown,United States,40.9611713,-80.5575706
10678,2019,NoGroup,NotRecruited,Not recruited,Maryland,Forest Hill,United States,39.5851063,-76.387739
10693,2021,NoGroup,NotRecruited,Not recruited,Virginia,Virginia Beach,United States,36.8496579,-75.9760751
10719,2021,Follower,Recruited,Friend,Indiana,Indianapolis,United States,39.7683331,-86.1583502
10728,2021,NoGroup,NotRecruited,Not recruited,Georgia,Woodstock,United States,34.1014112,-84.5192192
10729,2021,Follower,Unknown,Unknown,Texas,Grand Prairie,United States,32.7459645,-96.9977846
10730,2021,Leader,Unknown,Unknown,Tennessee,Knoxville,United States,35.9603948,-83.9210261
10731,2021,Unknown,NotRecruited,Not recruited,Michigan,Macomb County,United States,NA,NA
10732,2021,Associate,NotRecruited,Not recruited,Texas,Kerrville,United States,30.048469,-99.1399464
10733,2021,Follower,NotRecruited,Not recruited,Washington,Battle Ground,United States,45.7813532,-122.5337433
10734,2017,Follower,NotRecruited,Not recruited,California,Berkeley,United States,37.8708393,-122.272863
10735,2020,Leader,Unknown,Unknown,Texas,Santa Fe,United States,29.3780129,-95.1057625
10736,2020,Follower,Unknown,Unknown,Texas,Sulphur Springs,United States,33.1384886,-95.6010143
10737,2021,Follower,Unknown,Unknown,Florida,Loxahatchee,United States,26.6831222,-80.2593689
10738,2021,Follower,Unknown,Unknown,Florida,Pensacola,United States,30.421309,-87.2169149
10739,2021,Leader,Unknown,Unknown,Florida,Brooksville,United States,28.5552719,-82.3878709
10740,2021,Leader,Unknown,Unknown,Florida,Satsuma,United States,29.5549701,-81.6559138
10741,2021,Follower,Unknown,Unknown,Florida,Pensacola,United States,30.421309,-87.2169149
10742,2021,Follower,Unknown,Unknown,Florida,Panama City,United States,30.1586518,-85.6602936
10743,2021,Follower,Unknown,Unknown,Florida,Orange Park,United States,30.1654707,-81.7016346
10744,2021,Follower,Unknown,Unknown,Florida,Jacksonville,United States,30.3262247,-81.6579179
10745,2021,Follower,Unknown,Unknown,Florida,Beverly Hills,United States,28.9203666,-82.4636305
10746,2021,Follower,Unknown,Unknown,Florida,Milton,United States,30.6324149,-87.0396881
10747,2021,Follower,Unknown,Unknown,Florida,Live Oak,United States,30.2961892,-82.9842885
10748,2021,Follower,Unknown,Unknown,Florida,Bristol,United States,30.4321947,-84.9765067
10749,2021,Follower,Unknown,Unknown,Florida,Wildwood,United States,28.865286,-82.0394286
10750,2021,Follower,Unknown,Unknown,Florida,Zephyrhills,United States,28.2336196,-82.1811947
10751,2021,Follower,Unknown,Unknown,Florida,Port Richey,United States,28.2716755,-82.7195451
10752,2021,Follower,Unknown,Unknown,Florida,Jacksonville,United States,30.3262247,-81.6579179
10753,2021,NoGroup,NotRecruited,Not recruited,New York,Manhatten,United States,NA,NA
10755,2021,Follower,Unknown,Unknown,Michigan,Bad Axe,United States,43.8020626,-83.0004744
10756,2021,Follower,Unknown,Unknown,Michigan,Lake City,United States,44.335287,-85.215046
10757,2021,Follower,Unknown,Unknown,New York,Bronx,United States,40.8466508,-73.8785937
10758,2021,Follower,Unknown,Unknown,New York,Bronx,United States,40.8466508,-73.8785937
10759,2021,Follower,Unknown,Unknown,Michigan,Detroit,United States,42.3315509,-83.046640300000007
10760,2021,Follower,Unknown,Unknown,New York,Brooklyn,United States,40.6526006,-73.9497211
10761,2021,Follower,Unknown,Unknown,Rhode Island,Pawtucket,United States,41.8789531,-71.3821203
10763,2021,Follower,Unknown,Unknown,New York,Bronx,United States,40.8466508,-73.8785937
10764,2021,Follower,Unknown,Unknown,New York,Bronx,United States,40.8466508,-73.8785937
10766,2021,Follower,Unknown,Unknown,New York,Bronx,United States,40.8466508,-73.8785937
10767,2021,Follower,Unknown,Unknown,New York,Baldwin,United States,40.6507766,-73.6124106
10768,2021,Follower,Recruited,Friend,New York,Bronx,United States,40.8466508,-73.8785937
10769,2021,Follower,NotRecruited,Not recruited,Alabama,Hoover,United States,33.350293,-86.851123
10770,2020,Follower,Unknown,Unknown,Washington,Bremerton,United States,47.5653663,-122.6246836
10771,2020,Follower,Unknown,Unknown,Washington,Everett,United States,47.9793437,-122.2127011
10772,2020,Follower,Unknown,Unknown,Washington,Kirkland,United States,47.6765382,-122.2070775
10773,2021,NoGroup,NotRecruited,Not recruited,Texas,San Antonio,United States,29.4246002,-98.4951405
10774,2021,Follower,Unknown,Unknown,Illinois,Thomson,United States,41.9589158,-90.0992924
10775,2021,Follower,Unknown,Unknown,Illinois,Thomson,United States,41.9589158,-90.0992924
10776,2021,NoGroup,NotRecruited,Not recruited,Minnesota,Moorhead,United States,46.8739081,-96.7538674
10777,2020,Leader,Unknown,Unknown,Texas,Waller County,United States,NA,NA
10778,2020,Leader,Unknown,Unknown,Missouri,Stratford,United States,38.9268266,-94.5174849
10779,2021,Follower,Unknown,Unknown,Iowa,Des Moines,United States,41.5868654,-93.6249494
10780,2021,NoGroup,NA,Not recruited,North Carolina,Grover,United States,35.1745756,-81.4498097
10781,2021,Leader,Recruited,Group member,Florida,Deltona,United States,28.904843,-81.2273119
10782,2021,NoGroup,NotRecruited,Not recruited,California,Truckee,United States,39.3279454,-120.1835765
10783,2021,NoGroup,NotRecruited,Not recruited,Oregon,Happy Valley,United States,45.428679,-122.497174
10785,2021,NoGroup,NotRecruited,Not recruited,New York,New York,United States,40.7127281,-74.0060152
10787,2021,Unknown,Unknown,Unknown,Pennsylvania,Port Richmond,United States,39.9863549,-75.1009166
10789,2021,NoGroup,NotRecruited,Not recruited,Michigan,Charlotte,United States,42.5637369,-84.8355792
10792,2021,Unknown,Unknown,Unknown,Oklahoma,Tulsa,United States,36.1563122,-95.9927516
10793,2021,Follower,Unknown,Unknown,Texas,Smiley,United States,29.2689038,-97.6369441
10794,2021,NoGroup,NotRecruited,Not recruited,Kentucky,Louisville,United States,38.2542376,-85.759407
10795,2021,Unknown,NotRecruited,Not recruited,Texas,El Paso,United States,31.7601001,-106.4870476
10796,2021,NoGroup,NotRecruited,Not recruited,Colorado,Fruita,United States,39.1588826,-108.7336414
10797,2021,NoGroup,NotRecruited,Not recruited,New York,Bayport,United States,40.7384317,-73.0506656
10800,2021,NoGroup,NotRecruited,Not recruited,New York,New York,United States,40.7127281,-74.0060152
10805,2021,NoGroup,NotRecruited,Not recruited,Michigan,Kimball,United States,42.9480851,-82.5624192
10806,2021,Follower,Unknown,Unknown,Oregon,Portland,United States,45.5202471,-122.674194
10807,2020,NoGroup,NotRecruited,Not recruited,Kansas,Topeka,United States,39.049011,-95.677556
10809,2020,Leader,Unknown,Unknown,Utah,Sandy,United States,40.5710454,-111.8953815
10825,2021,Follower,NotRecruited,Not recruited,Washington,Seattle,United States,47.6038321,-122.330062
10826,2021,Follower,NotRecruited,Not recruited,California,Sacramento,United States,38.5810606,-121.493895
10827,2021,Unknown,NotRecruited,Not recruited,Oklahoma,Tulsa,United States,36.1563122,-95.9927516
10828,2021,Unknown,Unknown,Unknown,Texas,Fort Worth,United States,32.753177,-97.3327459
10829,2021,Unknown,Unknown,Unknown,California,Bakersfield,United States,35.3738712,-119.019463
10830,2015,Follower,Unknown,Unknown,Colorado,Grand Junction,United States,39.0672568,-108.56448
10831,2021,Leader,Unknown,Unknown,Texas,Montgomery,United States,30.3882613,-95.6963355
10832,2021,Follower,Unknown,Unknown,Maryland,Bel Air,United States,39.573145,-78.8497437
10833,2021,Follower,Unknown,Unknown,Maryland,-99,United States,NA,NA
10834,2021,Follower,Unknown,Unknown,Kentucky,Florence,United States,38.9989499,-84.6266111
10835,2021,Follower,Unknown,Unknown,Arkansas,Bull Shoals,United States,36.383956,-92.5815527
10836,2019,Associate,Unknown,Unknown,Massachusetts,Attleboro,United States,41.9439695,-71.2804301
10837,2020,Follower,Unknown,Unknown,Virginia,Hampton,United States,37.0264414,-76.3442846
10838,2021,Follower,Unknown,Unknown,Wisconsin,Gresham,United States,44.8518159,-88.7869262
10839,2021,Follower,Unknown,Unknown,Texas,Lumberton,United States,30.2655322,-94.1991444
10840,2021,Follower,Unknown,Unknown,Texas,-99,United States,32.9944454,-97.2295308
10843,2019,Follower,Unknown,Unknown,Georgia,Hampton,United States,33.3870578,-84.2829784
10846,2021,Follower,Unknown,Unknown,Texas,San Marcos,United States,29.8826436,-97.9405828
10850,2021,Follower,NotRecruited,Not recruited,Georgia,Hoschton,United States,34.096496,-83.7612839
10851,2021,Follower,NotRecruited,Not recruited,Oregon,Portland,United States,45.5202471,-122.674194
10852,2021,Follower,NotRecruited,Not recruited,Oregon,Portland,United States,45.5202471,-122.674194
10857,2021,Follower,NotRecruited,Not recruited,Tennessee,Oak Ridge,United States,36.0103562,-84.2696449
10859,2021,Follower,NotRecruited,Not recruited,Pennsylvania,Pittsburgh,United States,40.4406968,-80.0025666
10860,2021,Follower,NotRecruited,Not recruited,Pennsylvania,Pittsburgh,United States,40.4406968,-80.0025666
10863,2021,Follower,NotRecruited,Not recruited,Washington,Olympia,United States,47.0451022,-122.8950075
10868,2021,NoGroup,NotRecruited,Not recruited,Maine,Buxton,United States,43.612404,-70.540878
10871,2021,Associate,Unknown,Unknown,Pennsylvania,Willow Grove,United States,40.1439985,-75.1157286
10872,2021,Follower,Unknown,Unknown,California,Los Angeles,United States,34.0536909,-118.242766
10873,2021,Follower,Unknown,Unknown,California,Culver City,United States,34.0211224,-118.396466
10874,2020,Follower,Unknown,Unknown,California,San Diego,United States,32.7174202,-117.162772
10875,2021,Follower,Unknown,Unknown,California,La Canada Flintridge,United States,34.1998302,-118.2005236
10876,2021,Follower,Unknown,Unknown,California,Los Angeles,United States,34.0536909,-118.242766
10877,2021,Follower,Unknown,Unknown,California,Los Angeles,United States,34.0536909,-118.242766
10878,2021,Follower,Unknown,Unknown,California,San Diego,United States,32.7174202,-117.162772
10879,2021,Follower,Unknown,Unknown,California,San Diego,United States,32.7174202,-117.162772
10880,2021,Follower,NotRecruited,Not recruited,California,Los Angeles,United States,34.0536909,-118.242766
10881,2021,Follower,NotRecruited,Not recruited,Washington,Touchet,United States,46.0398567,-118.672207
10882,2021,Follower,NotRecruited,Not recruited,California,San Marcos,United States,33.1352995,-117.1743395
10883,2019,Follower,NotRecruited,Not recruited,Texas,Austin,United States,30.2711286,-97.7436995
10884,2019,Follower,NotRecruited,Not recruited,Alabama,Hayden,United States,33.8926003,-86.757773
10886,2021,Leader,NotRecruited,Not recruited,Nevada,Las Vegas,United States,36.1674263,-115.1484131
10887,2021,Follower,NotRecruited,Not recruited,Massachusetts,Stoughton,United States,42.1252079,-71.1022015
10888,2021,NoGroup,NotRecruited,Not recruited,North Carolina,Brevard,United States,35.2334472,-82.7342919
10889,2021,NoGroup,NotRecruited,Not recruited,Massachusetts,Brighton,United States,42.3491615,-71.1533859
10890,2019,Unknown,Unknown,Unknown,New Jersey,Bayonne,United States,40.6687141,-74.1143091
10891,2019,Unknown,Unknown,Unknown,New Jersey,Bayonne,United States,40.6687141,-74.1143091
10892,2020,Unknown,Unknown,Unknown,Arkansas,Little Rock,United States,34.7465071,-92.2896267
